Название аптеки,Адрес,Телефон,Время работы
АПТЕЧКА+ интернет-аптека,"Минск, Доставка Минск",(029) 6189494,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Брестское РУП Фармация Аптека N3,"Брест, ул. Советская, 101-13, 103-4",(0162) 543979,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Доминантафарм ОДО Аптека N25,"Минск-Октябрьский, ул. Николы Теслы, 8, пом. 291",(017) 3382525,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
АПТЕЧКА+ Сервис бронирования apte4ka.by,"Молодечно, Самовывоз при бронировании",(29) 6838787,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Солвери Аптека N9 ООО Михалевич,"Докшицы, ул. Ленинская, 51-2",(02157) 50061,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Брестское РУП Фармация Аптека N230,"Барановичи, ул. Промышленная, 32А, маг. Евроопт",(0163) 672174,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Доктор Время ООО Аптека N61,"Горки, ул. Вокзальная, 29Б, Магазин Санта",+375223378529,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Могилевское РУП Фармация Аптека N124,"Быхов, ул. Гришина, 11-33",(02231) 78055,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гродненское РУП Фармация Аптека N132,"Слоним, ул. Войкова, 51А/1, районная пол-ка",(01562) 61980,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Медпростор Салон медтехники и ортопедии N16,"Слуцк, ул. Кононовича, 2",(01795) 21566,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Зялёная крама Торговый объект N5 ООО Ирина-Фарм,"Минск-Центральный, пр-т Победителей, 9, ТРЦ Galleria Minsk, 3 этаж, возле маг. CAPRICE",7822 - А1+mts,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Искамед ООО Аптека N86,"Гродно, ул. Ожешко, 8",(0152) 685550,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
АльфаАптека Аптека N3 Фитобел ООО,"Минск-Фрунзенский, ул. Лобанка, 26, пом. 4",(017) 3772570,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Могилевское РУП Фармация Аптека N191,"Бобруйск, ул. Минская, 138, пом. 2, строительный гипермаркет Билд",(0225) 435268,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Брестское РУП Фармация Аптека N40,"Ганцевичи, ул. Строителей, 6, маг. Санта",(01646) 61301,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Планета Здоровья Аптека N1 ОДО Белэкрос,"Минск-Партизанский, ул. Долгобродская, 7, к.1",+375173513111,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Планета Здоровья Аптека N18 ИООО АБФармация,"Калинковичи, ул. Пионерская, 1",+375234531079,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гомельское УП Фармация Аптека N9/3,"Ветка, а.г. Светиловичи, ул. Советская, 63",(02330) 29708,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Минская Фармация Аптека N225,"Фаниполь, ул. Комсомольская, 24, в здании поликлиники",(01716) 91301,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гомельское УП Фармация Аптека N4/9,"Гомель, аг. Еремино, ул. Сурганова, 4",(0232) 917806,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гомельское УП Фармация Аптека N192/3,"Гомель, ул. Богдана Хмельницкого, 75",(0232) 292814,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Брестское РУП Фармация Аптека N79,"Пинск, аг. Парохонск, ул. Мелиораторов, 4",(0165) 678152,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гомельское УП Фармация Аптека N53/3,"Речица, ул. Карла Маркса, 21",(02340) 39466,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Минская Фармация Аптека N290,"Борисов, ул. Заводская, 45",(01777) 76696,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Минская Фармация Аптека N294,"Несвиж, г.п. Городея, ул. Вокзальная, 8",(01770) 20186,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N76,"Россоны, д. Заборье, ул. Интернациональная, 35",(02159) 53081,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Могилевское РУП Фармация Аптека N181,"Круглое, г. Круглое, ул. Советская, 83",(02234) 72155,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Новамедика Аптека N30,"Воложин, г.п. Ивенец, ул. Заслонова, 2Б",(01772) 67647,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гродненское РУП Фармация Аптека N153,"Гродно, ул. Дзержинского, 113А",(0152) 559266,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Могилевское РУП Фармация Аптека N200,"Костюковичи, ул. Ленинская, 22А",(02245) 35968,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Юнифарм ООО Аптека N13,"Солигорск, ул. Заслонова, 67Б",(044) 5071513,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гродненское РУП Фармация Аптека N83,"Ивье, аг. Липнишки, ул. Лидская, 1А-2, в здании сельсовета",(01595) 66446,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N385,"Полоцк, ул. 6-й Гвардейской Армии, 17-144",(029) 1055272,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гомельское УП Фармация Аптека N194/1,"Гомель, ул. Богданова, 12/2",(0232) 325949,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Зеленый лист Аптека N26 ОДО ДКМ-ФАРМ,"Солигорск, ул. Октябрьская, 75А",(0174) 313101,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Радикс Аптека N4 ООО Диалпро,"Молодечно, г.п. Радошковичи, ул. Минская, 4-1",(0176) 526772,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Брестское РУП Фармация Жабинковская ЦРА N27,"Жабинка, ул. Ленина, 4",(01641) 35480,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N31,"Витебск, ул. Правды, 55/91, маг. Мясковит, почта N29",(0212) 229513,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Добрыя Леки Аптека N26 ЗАО Аптека групп Север,"Миоры, ул. Коммунистическая, 52, Беларусьбанк",моб. 5355757,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Планета Здоровья Аптека N9 ООО ДОКТОР ТАИР,"Могилев, ул. Симонова, 69, Магазин Перекресток, отдельный вход",+375296016451,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N123,"Орша, ул. Новаторов, 3, 2-я городская пол-ка, медсанчасть льнокомбината",(0216) 547618,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Могилевское РУП Фармация Аптека N20,"Климовичи, ул. Первомайская, 24",(02244) 37507,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витвар ООО Аптека N16,"Верхнедвинск, ул. Ленинградская, 23/10",(0215) 163341,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Медвакс СЗАО Аптека N24,"Минск-Первомайский, ул. Петра Мстиславца, 18, дом Тициан, вход со стороны двора между 2 и 3 подъездом",(017) 2700947,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N72,"Полоцк, д. Вороничи, ул. Центральная, 15",(0214) 493753,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гродненское РУП Фармация Аптека N267,"Новогрудок, ул. Ленина, 11-1",(01597) 41700,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Аптека Бережливых N5 Фармпроект ООО,"Минск-Центральный, ул. Червякова, 24",(017) 3375518,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гомельское УП Фармация Аптека N194/4,"Гомель, ул. Сухого, 6",(0232) 245704,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Зялёная крама Торговый объект N27 ООО Здоровое решение,"Минск-Советский, ул. Мирошниченко, 3, маг. Виталюр",7822 - А1+mts,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Юнифарм ООО Аптека N3,"Вилейка, ул. 17 Сентября, 29",(044) 5071503,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Столичная Аптека N27 СП Самбест ООО,"Минск-Первомайский, пр-т Независимости, 179-2",(017) 2531977,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Добрыя Леки Аптека N48 ООО Аптека групп Запад,"Брест, ул. Советской Конституции, 21-1",моб. 5355757,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гродненское РУП Фармация Аптека N42,"Щучин, аг. Орля, ул. Советская, 38, амбулатория",(01514) 38321,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Мелисса Аптека N25 УП Медфарминвест,"Витебск, ул. 1-я Змитрока Бядули, 7-99",(0212) 436033,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N160,"Новополоцк, ул. Молодежная, 205, район Водозабор",(0214) 584417,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гродненское РУП Фармация Аптека N247,"Гродно, ул. Асфальтная, 55, маг. Маяк",(0152) 783142,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Могилевское РУП Фармация Аптека N28,"Могилев, ул. Мовчанского, 43-73",(0222) 761625,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гродненское РУП Фармация Аптека N244,"Островец, ул. Карла Маркса, 1",(01591) 73425,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N307,"Витебск, ул. Коммунистическая, 6, психоневрологический диспансер",(0212) 262230,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
InLek Аптека N5 ООО Сеть аптек,"Минск-Октябрьский, ул. Игоря Лученка, 24-311",(017) 2700485,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Белфармация Аптека N100 (филиал 3),"Минск-Октябрьский, пр-т Мира, 1-1104",(017) 3904528,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
АльфаАптека Аптека N7 Табина ООО,"Минск-Заводской, ул. Уборевича, 144В, Чижовский двор",(017) 2216892,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Белфармация Аптека N61 (филиал 4),"Минск-Первомайский, ул. Макаенка, 17, центр медицинской реабилитации и бальнеолечения",(017) 2720292,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Искамед ООО Аптека N61,"Горки, ул. Якубовского, 24",(02233) 47818,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Брестское РУП Фармация Аптека N63,"Барановичи, аг. Лесная, ул. Юбилейная, 2, в здании сельсовета",(0163) 601135,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Могилевское РУП Фармация Аптека N190,"Могилев, ул. Терехина, 11А, ТЦ",(0222) 729812,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Моя Аптека ООО Аптека N23,"Бобруйск, ул. 50 лет ВЛКСМ, 3Б-2",(0225) 727176,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Искамед ООО Аптека N82,"Мозырь, ул. Рыжкова, 94, ТЦ Бобровский",(0236) 257123,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Брестское РУП Фармация Аптека N161,"Ивацевичи, ул. Черткова, 35, в здании поликлиники",(01645) 64709,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N356,"Витебск, ул. Ленина, 1-52, маг. Белкнига, площадь Победы",(0212) 220886,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N371,"Витебск, пр-т Московский, 45Б-4, ост. 3-я пол-ка, Беларусбанк",(0212) 361651,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гомельское УП Фармация Аптека N63,"Мозырь, ул. Пролетарская, 92",(0236) 254122,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Белфармация Аптека N45 (филиал 1),"Минск-Заводской, ул. Ташкентская, 5, 22-я городская пол-ка",(017) 3614589,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Флора-Фарм ООО Аптека N15,"Минск-Московский, пр-т Любимова, 17-1, вход с левой стороны здания около магазина Мила",(017) 2706582,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
БСТфарм ООО Аптека N1,"Минск-Фрунзенский, ул. Притыцкого, 39, пом. 10Н",(017) 3108013,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Доминантафарм ОДО Аптека N9,"Барановичи, ул. Мицкевича, 2, пом. 1",(0163) 675004,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
АльфаАптека Аптека N23 Табина ООО,"Минск-Заводской, пр-т Партизанский, 81Д-17, м. Партизанская, подземный переход, выход в сторону ул. Жилуновича",(029) 3987003,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витафарм ООО Аптека N2,"Брест, ул. Гоголя, 32",(0162) 216103,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Искамед ООО Аптека N120,"Минск-Фрунзенский, ул. Притыцкого, 97",(017) 3909801,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Добрыя Леки Аптека N66 ООО Аптека групп Центр,"Молодечно, ул. Великий Гостинец, 80-56",моб. 5355757,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Белфармация Аптека N106 (филиал 1),"Минск-Фрунзенский, ул. Бурдейного, 4, 31-я городская пол-ка",(017) 3654898,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Добрыя Леки Аптека N41 ЗАО Аптека групп Север,"Полоцк, пр-т Зодчего Иоанна, 16, маг. Дионис",(044) 5034264,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Искамед ООО Аптека N62,"Витебск, пр-т Фрунзе, 80/1",(0212) 637373,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Промснабсервис ЗАО Аптека N6 пятой категории,"Барановичи, ул. Брестская, 268",(0163) 676848,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Юнифарм ООО Аптека N39 пятой категории,"Молодечно, ул. Притыцкого, 12-17",(044) 5071539,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гродненское РУП Фармация Аптека N185,"Ошмяны, ул. Юбилейная, 9/11",(01593) 75399,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витвар ООО Аптека N14,"Витебск, ул. Ленинградская, 135А",(0212) 374956,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Белфармация Аптека N90,"Минск-Заводской, ул. Нестерова, 51, пом. 8",(017)  3733130,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N157,"Витебск, пр-т Московский, 9/1, маг. Соседи, салон связи МТС",(0212) 630977,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Добрыя Леки Аптека N31 ЗАО Аптека групп Север,"Лиозно, ул. Ленина, 78",моб. 5355757,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Минская Фармация Аптека N179,"Молодечно, ул. Франциска Скорины, 5",(0176) 500916,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Комфарм ООО Аптека N2,"Лида, ул. Ленинская, 9А",(0154) 549277,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Витебское УП Фармация Аптека N277,"Витебск, ул. Некрасова, 1/25, СШ N17, спорткомплекс Локомотив",(0212) 332049,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Брестское РУП Фармация Аптека N246,"Брест, ул. Бориса Маслова, 4, в здании поликлиники N5",(0162) 520167,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Гомельское УП Фармация Аптека N12,"Рогачев, аг. Журавичи, ул. Советская, 44-2",(02339) 74342,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Минская Фармация Аптека N14,"Дзержинск, д. Станьково, ул. Казея, 36А",(01716) 76173,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Аптека Новая N6 ООО Пролайф,"Бобруйск, ул. Парковая, 57, Обувная фабрика на Ванцетти",(029) 1085007,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Лигматон ООО Аптека N14,"Минск-Центральный, аг. Ждановичи, ул. Заречная, 1В-3",(029) 1350559,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
БелЛекоЦентр РУП Государственная аптека N4,"Минск-Центральный, пр-т Победителей, 23, к. 1",(017) 3285592,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
Фитос-А УП Аптека N4,"Брест, ул. Московская, 342",(0162) 291056,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
БелЛекоЦентр РУП Государственная аптека N9,"Гомель, ул. Гагарина, 36, маг. Mart Inn",(0232) 350331,"выходной, пн.; 10.30-18.30, вт.; 10.30-18.30, ср.; 10.30-18.30, чт.; 10.30-18.30, пт.; 10.30-18.30, сб.; выходной, вс.",
